https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
1629453600000,2021-08-20 10:00:00,ETHUSDT,3212.04,3228.28,3206.03,3220.58,53863.48,173304154.9658,85128
1629450000000,2021-08-20 09:00:00,ETHUSDT,3203.45,3221.24,3197.58,3212.05,72962.673,234353683.41197997,108449
1629446400000,2021-08-20 08:00:00,ETHUSDT,3220.0,3229.38,3190.0,3203.46,112207.146,359812940.92734,142082
1629442800000,2021-08-20 07:00:00,ETHUSDT,3231.81,3234.74,3209.0,3219.95,65689.37299999999,211577443.35786998,101220
1629439200000,2021-08-20 06:00:00,ETHUSDT,3228.73,3237.84,3217.29,3231.8,52646.847,169962676.55331,82052
1629435600000,2021-08-20 05:00:00,ETHUSDT,3225.53,3231.0,3207.14,3228.73,72694.858,234058976.74951002,98028
1629432000000,2021-08-20 04:00:00,ETHUSDT,3221.09,3234.93,3212.33,3225.53,69592.766,224470293.78594,90183
1629428400000,2021-08-20 03:00:00,ETHUSDT,3232.87,3236.46,3211.73,3221.09,71204.07,229478143.37978,102437
1629424800000,2021-08-20 02:00:00,ETHUSDT,3239.1,3244.01,3222.94,3232.88,65563.615,212045731.73421,92187
1629421200000,2021-08-20 01:00:00,ETHUSDT,3232.3,3244.98,3216.0,3239.1,78784.159,254456636.29392,115092
1629417600000,2021-08-20 00:00:00,ETHUSDT,3186.76,3249.48,3180.0,3232.3,224055.66,721027824.50845,264165
1629414000000,2021-08-19 23:00:00,ETHUSDT,3173.86,3194.0,3158.0,3186.8,100377.567,318843317.11259,139198
1629410400000,2021-08-19 22:00:00,ETHUSDT,3165.6,3180.0,3150.04,3174.09,84785.42800000001,268403834.2776,118552
1629406800000,2021-08-19 21:00:00,ETHUSDT,3160.61,3175.89,3147.5,3165.61,60608.707,191522536.53672,93642
1629403200000,2021-08-19 20:00:00,ETHUSDT,3149.61,3168.32,3145.0,3160.52,101665.571,320944595.87389,126842
1629399600000,2021-08-19 19:00:00,ETHUSDT,3133.92,3168.0,3133.19,3149.59,163559.208,515059268.57589006,194876
1629396000000,2021-08-19 18:00:00,ETHUSDT,3050.75,3140.95,3048.37,3133.98,242489.822,752631459.47745,258716
1629392400000,2021-08-19 17:00:00,ETHUSDT,3047.49,3059.78,3022.13,3050.7,84395.765,256855832.00958,116950
1629388800000,2021-08-19 16:00:00,ETHUSDT,3068.01,3078.88,3046.24,3047.49,93692.93199999999,286982972.07448,130201
1629385200000,2021-08-19 15:00:00,ETHUSDT,3042.72,3079.73,3042.22,3068.01,121407.036,371300196.37464,153901
1629381600000,2021-08-19 14:00:00,ETHUSDT,3021.83,3057.2,3021.83,3042.73,188487.771,573258486.34127,219833
1629378000000,2021-08-19 13:00:00,ETHUSDT,2998.35,3022.65,2983.0,3021.82,135576.042,407247996.81499,156950
1629374400000,2021-08-19 12:00:00,ETHUSDT,2973.51,3005.13,2962.63,2998.35,111597.516,332856273.62725,149859
1629370800000,2021-08-19 11:00:00,ETHUSDT,2982.74,3002.0,2973.0,2973.65,80219.368,239597934.43396002,117498
1629367200000,2021-08-19 10:00:00,ETHUSDT,3003.75,3014.0,2982.01,2982.74,74884.553,224271097.91036,115652
1629363600000,2021-08-19 09:00:00,ETHUSDT,3004.63,3016.94,2999.17,3003.75,98674.71800000001,297013846.48688,105485
1629360000000,2021-08-19 08:00:00,ETHUSDT,2996.83,3023.99,2980.0,3004.63,155001.781,465587592.89750993,190037
1629356400000,2021-08-19 07:00:00,ETHUSDT,2998.3,3012.16,2973.3,2996.83,97417.314,291310430.66406,132985
1629352800000,2021-08-19 06:00:00,ETHUSDT,3007.6,3011.73,2987.18,2998.3,86213.67199999999,258459730.36716002,114946
1629349200000,2021-08-19 05:00:00,ETHUSDT,2984.33,3018.88,2972.1,3007.73,102648.48,307909748.96419,140717
1629345600000,2021-08-19 04:00:00,ETHUSDT,2966.98,2993.55,2958.8,2984.34,114887.065,342330645.38252,142517
1629342000000,2021-08-19 03:00:00,ETHUSDT,3007.9,3008.52,2966.31,2966.97,168424.895,502650245.50495994,209023
1629338400000,2021-08-19 02:00:00,ETHUSDT,3028.09,3028.09,3006.01,3007.89,83107.207,250605367.70907003,113428
1629334800000,2021-08-19 01:00:00,ETHUSDT,3044.38,3054.2,3026.41,3028.08,81601.683,247993016.12032998,106465
1629331200000,2021-08-19 00:00:00,ETHUSDT,3014.31,3049.54,2997.42,3044.39,163563.563,494246223.72334003,194652
1629327600000,2021-08-18 23:00:00,ETHUSDT,3038.9,3059.26,3008.3,3014.25,88882.102,270089047.61385,125020
1629324000000,2021-08-18 22:00:00,ETHUSDT,3003.07,3043.42,2998.13,3038.89,92184.81199999999,278733722.20006,125806
1629320400000,2021-08-18 21:00:00,ETHUSDT,3007.7,3026.52,2996.69,3003.07,102657.601,308946796.25305,130535
1629316800000,2021-08-18 20:00:00,ETHUSDT,3031.87,3042.23,3004.0,3007.65,107155.242,323722130.01856,140184
1629313200000,2021-08-18 19:00:00,ETHUSDT,3056.5,3069.01,3023.0,3031.88,119963.242,364763267.66668,150672
1629309600000,2021-08-18 18:00:00,ETHUSDT,3107.29,3118.75,3055.2,3056.5,139715.453,430267635.99085,167247
1629306000000,2021-08-18 17:00:00,ETHUSDT,3121.64,3123.84,3096.73,3107.3,80882.848,251380686.15687,114020
1629302400000,2021-08-18 16:00:00,ETHUSDT,3111.69,3125.92,3085.04,3121.4,157466.823,488852836.8049,195027
1629298800000,2021-08-18 15:00:00,ETHUSDT,3074.96,3117.96,3053.0,3111.69,157130.50199999998,484992803.94803,197051
1629295200000,2021-08-18 14:00:00,ETHUSDT,3055.29,3081.84,3051.0,3074.97,98641.584,302529997.06399,144043
1629291600000,2021-08-18 13:00:00,ETHUSDT,3030.0,3067.94,3029.99,3055.34,125191.963,382224879.2913,170804
1629288000000,2021-08-18 12:00:00,ETHUSDT,3001.23,3042.63,2996.61,3030.0,139469.33800000002,421476198.57813,184108
1629284400000,2021-08-18 11:00:00,ETHUSDT,3034.32,3058.99,2990.01,3001.23,151006.75,455932151.62943,201283
1629280800000,2021-08-18 10:00:00,ETHUSDT,3053.89,3069.64,3025.13,3034.31,89192.13699999999,271714157.04329,139000
1629277200000,2021-08-18 09:00:00,ETHUSDT,3044.53,3061.7,3035.73,3053.9,79992.378,244059742.34966,119352
1629273600000,2021-08-18 08:00:00,ETHUSDT,3030.89,3050.94,3016.0,3044.38,104601.489,317417357.49211,139536
1629270000000,2021-08-18 07:00:00,ETHUSDT,3069.41,3076.24,3022.37,3030.95,105575.55699999999,321760779.00835,143886
1629266400000,2021-08-18 06:00:00,ETHUSDT,3081.9,3083.44,3056.89,3069.4,80792.288,247975832.82228,118834
1629262800000,2021-08-18 05:00:00,ETHUSDT,3045.4,3084.68,3038.96,3081.91,105211.791,322668152.2781,140020
1629259200000,2021-08-18 04:00:00,ETHUSDT,3052.21,3060.0,3027.32,3045.41,112854.989,343854399.74736,149591
1629255600000,2021-08-18 03:00:00,ETHUSDT,3034.0,3053.74,3008.01,3052.05,83597.8,253100910.88135,129406
1629252000000,2021-08-18 02:00:00,ETHUSDT,3044.9,3047.31,3006.91,3034.0,118897.659,360573479.84385,166181
1629248400000,2021-08-18 01:00:00,ETHUSDT,3024.34,3044.9,2950.0,3044.9,241447.97699999998,722720061.20834,288959
1629244800000,2021-08-18 00:00:00,ETHUSDT,3014.63,3046.52,2981.0,3024.33,232251.766,700426201.2487,265345
1629241200000,2021-08-17 23:00:00,ETHUSDT,3053.74,3054.56,3007.18,3014.64,103513.429,313344456.16493,152475
1629237600000,2021-08-17 22:00:00,ETHUSDT,3029.47,3058.63,2992.0,3053.74,239080.145,723368184.30803,266281
1629234000000,2021-08-17 21:00:00,ETHUSDT,3072.74,3073.24,3020.15,3029.47,136782.297,415769945.11911,191256
1629230400000,2021-08-17 20:00:00,ETHUSDT,3118.79,3128.55,3012.0,3072.7,355450.524,1089776558.47517,420173
1629226800000,2021-08-17 19:00:00,ETHUSDT,3163.57,3166.87,3103.0,3118.79,236159.307,738655559.47432,247366
1629223200000,2021-08-17 18:00:00,ETHUSDT,3169.01,3189.21,3150.03,3163.64,107278.03199999999,340156813.75755,152312
1629219600000,2021-08-17 17:00:00,ETHUSDT,3152.83,3179.88,3146.68,3169.02,92510.089,292459026.72992,138601
1629216000000,2021-08-17 16:00:00,ETHUSDT,3167.5,3190.96,3142.14,3152.96,184577.878,584703806.8346701,206852
1629212400000,2021-08-17 15:00:00,ETHUSDT,3194.01,3204.05,3160.0,3167.46,133976.539,425987305.13927996,190846
1629208800000,2021-08-17 14:00:00,ETHUSDT,3234.42,3244.37,3182.18,3194.0,193241.90300000002,619302758.69966,239081
1629205200000,2021-08-17 13:00:00,ETHUSDT,3241.59,3257.91,3222.88,3234.42,140163.565,454167697.4141,197252
1629201600000,2021-08-17 12:00:00,ETHUSDT,3257.98,3294.23,3239.32,3241.59,208982.52899999998,684573014.3324,244956
1629198000000,2021-08-17 11:00:00,ETHUSDT,3223.59,3282.09,3223.59,3258.0,160245.115,521439478.93828,207546
1629194400000,2021-08-17 10:00:00,ETHUSDT,3242.25,3251.7,3220.7,3223.59,102333.403,331606926.30584,145337
1629190800000,2021-08-17 09:00:00,ETHUSDT,3183.23,3249.88,3181.88,3242.26,200749.062,647548919.12439,237410
1629187200000,2021-08-17 08:00:00,ETHUSDT,3171.03,3206.7,3168.38,3183.23,111690.595,356160237.90953,163374
1629183600000,2021-08-17 07:00:00,ETHUSDT,3146.0,3172.4,3135.0,3171.06,100567.76,317200458.02001,147741
1629180000000,2021-08-17 06:00:00,ETHUSDT,3172.0,3181.0,3143.0,3146.0,121582.021,384303652.96163,159400
1629176400000,2021-08-17 05:00:00,ETHUSDT,3191.8,3201.04,3166.74,3172.01,92956.819,296024394.96145,134449
1629172800000,2021-08-17 04:00:00,ETHUSDT,3194.61,3216.26,3184.3,3191.81,85480.056,273445013.43386,113962
1629169200000,2021-08-17 03:00:00,ETHUSDT,3192.78,3209.78,3177.0,3194.2,89380.36300000001,285327492.91723996,122980
1629165600000,2021-08-17 02:00:00,ETHUSDT,3174.86,3195.52,3167.26,3192.77,79962.455,254299807.8998,114095
1629162000000,2021-08-17 01:00:00,ETHUSDT,3135.13,3179.0,3130.93,3174.86,122380.224,386540028.64797,137633
1629158400000,2021-08-17 00:00:00,ETHUSDT,3146.82,3163.42,3115.41,3135.12,184010.322,576860127.1571901,207120
1629154800000,2021-08-16 23:00:00,ETHUSDT,3184.78,3189.01,3146.0,3146.83,101727.433,321493302.87185,151476
1629151200000,2021-08-16 22:00:00,ETHUSDT,3174.5,3201.84,3165.54,3184.79,78979.632,251660244.43324,128896
1629147600000,2021-08-16 21:00:00,ETHUSDT,3163.64,3198.0,3150.0,3174.49,84276.594,267469985.92736,129714
1629144000000,2021-08-16 20:00:00,ETHUSDT,3178.17,3178.17,3133.33,3163.72,241953.865,762793136.1802,250267
1629140400000,2021-08-16 19:00:00,ETHUSDT,3231.4,3231.4,3163.0,3178.16,108780.554,347694171.75366,150431
1629136800000,2021-08-16 18:00:00,ETHUSDT,3221.34,3239.26,3211.42,3231.39,61082.403,197052235.90284,100890
1629133200000,2021-08-16 17:00:00,ETHUSDT,3225.78,3232.42,3206.04,3221.35,68542.906,220659351.71894,109004
1629129600000,2021-08-16 16:00:00,ETHUSDT,3225.06,3246.41,3214.14,3225.75,113440.347,366346080.38448,164356
1629126000000,2021-08-16 15:00:00,ETHUSDT,3207.23,3227.0,3183.75,3225.34,172150.36399999997,551875436.13973,236786
1629122400000,2021-08-16 14:00:00,ETHUSDT,3222.98,3238.58,3203.53,3207.23,146351.33,471963543.2167,194617
1629118800000,2021-08-16 13:00:00,ETHUSDT,3283.49,3289.05,3209.55,3223.2,277388.993,899017232.36379,283089
1629115200000,2021-08-16 12:00:00,ETHUSDT,3289.54,3298.82,3266.93,3283.5,116845.08300000001,382990708.78827,160619
1629111600000,2021-08-16 11:00:00,ETHUSDT,3293.98,3309.67,3283.52,3289.54,102524.99900000001,337768831.24087,126774
1629108000000,2021-08-16 10:00:00,ETHUSDT,3276.67,3299.3,3276.06,3293.97,116062.716,381816824.47674,141602
1629104400000,2021-08-16 09:00:00,ETHUSDT,3270.01,3278.0,3264.6,3276.67,64574.919,211194260.61543,96543
1629100800000,2021-08-16 08:00:00,ETHUSDT,3275.74,3292.0,3247.16,3270.0,99727.13,326141361.84217,149061
1629097200000,2021-08-16 07:00:00,ETHUSDT,3275.35,3292.6,3267.0,3275.73,64708.231,212202297.71829,104091
1629093600000,2021-08-16 06:00:00,ETHUSDT,3300.01,3314.0,3261.01,3275.35,118402.97099999999,388396107.25843,158310
1629090000000,2021-08-16 05:00:00,ETHUSDT,3278.23,3301.3,3278.0,3300.08,80676.004,265270728.68827003,123601
1629086400000,2021-08-16 04:00:00,ETHUSDT,3264.39,3287.56,3260.0,3278.25,92159.913,301939553.82107997,132092
1629082800000,2021-08-16 03:00:00,ETHUSDT,3321.44,3323.96,3262.33,3264.38,123289.959,405532864.88707,166969
1629079200000,2021-08-16 02:00:00,ETHUSDT,3315.65,3325.0,3306.01,3321.45,61309.33,203333854.0911,106199
1629075600000,2021-08-16 01:00:00,ETHUSDT,3316.99,3326.42,3302.2,3315.64,77260.852,256063499.74756002,125656
1629072000000,2021-08-16 00:00:00,ETHUSDT,3312.31,3343.0,3291.6,3316.92,251225.09699999998,835017966.61262,260695
1629068400000,2021-08-15 23:00:00,ETHUSDT,3307.69,3326.0,3300.96,3312.31,150763.081,499617603.30261,181844
1629064800000,2021-08-15 22:00:00,ETHUSDT,3260.53,3308.38,3260.53,3307.69,138271.751,455017690.07352,174754
1629061200000,2021-08-15 21:00:00,ETHUSDT,3259.36,3277.48,3242.0,3260.53,142637.113,465725943.37134004,182687
1629057600000,2021-08-15 20:00:00,ETHUSDT,3208.13,3269.0,3202.0,3259.36,149608.43300000002,484437195.84765,217418
1629054000000,2021-08-15 19:00:00,ETHUSDT,3190.73,3217.91,3170.0,3208.13,122113.991,389992456.91897005,169258
1629050400000,2021-08-15 18:00:00,ETHUSDT,3157.5,3194.0,3151.36,3190.72,97339.23199999999,308701465.33373,136621
1629046800000,2021-08-15 17:00:00,ETHUSDT,3144.63,3163.24,3109.0,3157.51,164289.884,514665128.02118,206752
1629043200000,2021-08-15 16:00:00,ETHUSDT,3156.65,3170.57,3141.4,3144.64,87679.498,276691836.58307004,129335
1629039600000,2021-08-15 15:00:00,ETHUSDT,3147.68,3162.0,3142.2,3156.57,86981.43199999999,274118599.44141,133548
1629036000000,2021-08-15 14:00:00,ETHUSDT,3165.93,3198.31,3145.0,3147.57,221780.827,704415408.09232,248709
1629032400000,2021-08-15 13:00:00,ETHUSDT,3154.72,3172.5,3135.03,3165.93,120965.61,381768941.38842005,152368
1629028800000,2021-08-15 12:00:00,ETHUSDT,3160.76,3174.42,3142.4,3154.72,132073.93300000002,416766355.63501,159796
1629025200000,2021-08-15 11:00:00,ETHUSDT,3156.2,3166.33,3137.49,3160.76,85945.222,271144686.49605,130182
1629021600000,2021-08-15 10:00:00,ETHUSDT,3163.81,3177.0,3142.08,3156.2,107293.894,339141890.60971004,150153
1629018000000,2021-08-15 09:00:00,ETHUSDT,3153.88,3176.67,3133.0,3163.81,147790.682,466745368.73477,195452
1629014400000,2021-08-15 08:00:00,ETHUSDT,3163.45,3178.0,3151.19,3153.87,158290.65300000002,500989459.365,201678
1629010800000,2021-08-15 07:00:00,ETHUSDT,3223.1,3231.5,3155.25,3163.46,219804.193,701139620.18581,266498
1629007200000,2021-08-15 06:00:00,ETHUSDT,3236.37,3255.0,3215.0,3223.08,109890.634,354919280.79674,148071
1629003600000,2021-08-15 05:00:00,ETHUSDT,3249.58,3258.64,3231.0,3236.38,53470.72900000001,173521016.6515,93113
1629000000000,2021-08-15 04:00:00,ETHUSDT,3249.0,3257.99,3231.0,3249.58,92228.406,299110300.61223,137761
1628996400000,2021-08-15 03:00:00,ETHUSDT,3275.19,3282.0,3246.18,3249.0,65358.187000000005,213489917.15994,106443
1628992800000,2021-08-15 02:00:00,ETHUSDT,3264.87,3289.97,3264.61,3275.19,62318.334,204447760.26674,100886
1628989200000,2021-08-15 01:00:00,ETHUSDT,3276.65,3282.98,3262.0,3264.88,59000.117,193127112.81175,95809
1628985600000,2021-08-15 00:00:00,ETHUSDT,3266.31,3288.0,3252.53,3276.65,87661.189,286737672.98627,128766
1628982000000,2021-08-14 23:00:00,ETHUSDT,3244.65,3280.0,3238.01,3266.31,65081.834,212467057.4101,113877
1628978400000,2021-08-14 22:00:00,ETHUSDT,3269.87,3275.62,3243.04,3244.65,59228.285,193031641.08136,101407
1628974800000,2021-08-14 21:00:00,ETHUSDT,3230.76,3271.7,3230.51,3269.88,61185.314000000006,199141341.5136,110622
1628971200000,2021-08-14 20:00:00,ETHUSDT,3265.89,3266.25,3216.14,3230.76,108608.765,351188558.64671004,149699
1628967600000,2021-08-14 19:00:00,ETHUSDT,3250.52,3293.62,3240.06,3265.89,83935.39199999999,274473480.3571,126076
1628964000000,2021-08-14 18:00:00,ETHUSDT,3252.73,3267.47,3243.51,3250.53,40330.601,131300601.21976002,85596
1628960400000,2021-08-14 17:00:00,ETHUSDT,3262.55,3263.47,3232.13,3252.74,77329.945,251345314.78212002,123038
1628956800000,2021-08-14 16:00:00,ETHUSDT,3273.1,3276.77,3251.55,3262.55,76327.685,249039401.50327003,123435
1628953200000,2021-08-14 15:00:00,ETHUSDT,3275.34,3279.5,3242.1,3272.92,97386.925,317891390.13911,158973
1628949600000,2021-08-14 14:00:00,ETHUSDT,3238.73,3277.91,3230.46,3275.34,130623.623,425783394.6649,192847
1628946000000,2021-08-14 13:00:00,ETHUSDT,3224.86,3244.13,3213.0,3239.08,100338.94699999999,324189256.58225,139087
1628942400000,2021-08-14 12:00:00,ETHUSDT,3248.0,3258.85,3224.0,3224.87,122337.536,396286333.40096,164329
1628938800000,2021-08-14 11:00:00,ETHUSDT,3228.31,3248.0,3210.0,3248.0,141036.40099999998,455618142.82147,200877
1628935200000,2021-08-14 10:00:00,ETHUSDT,3277.54,3290.0,3210.3,3228.31,327141.814,1063391978.7631301,398279
1628931600000,2021-08-14 09:00:00,ETHUSDT,3303.35,3337.99,3261.01,3277.54,241631.15300000002,796866973.26523,252219
1628928000000,2021-08-14 08:00:00,ETHUSDT,3309.55,3313.17,3295.0,3303.34,64803.08900000001,214107523.50956002,110824
1628924400000,2021-08-14 07:00:00,ETHUSDT,3304.58,3326.46,3300.58,3309.54,72133.867,239128965.61981001,114724
1628920800000,2021-08-14 06:00:00,ETHUSDT,3299.69,3312.77,3297.71,3304.58,50615.248,167309142.02653,93153
1628917200000,2021-08-14 05:00:00,ETHUSDT,3283.57,3305.0,3282.39,3299.68,43967.348,144830473.72503,81151
1628913600000,2021-08-14 04:00:00,ETHUSDT,3298.99,3302.83,3280.11,3283.58,55010.679000000004,181123728.33246002,93491
1628910000000,2021-08-14 03:00:00,ETHUSDT,3304.13,3313.0,3290.83,3299.0,43951.995,145087752.68859,78586
1628906400000,2021-08-14 02:00:00,ETHUSDT,3303.68,3312.22,3285.23,3304.18,65851.586,217262625.73409,107171
1628902800000,2021-08-14 01:00:00,ETHUSDT,3306.98,3325.65,3301.13,3303.68,69206.757,229300269.70226002,107831
1628899200000,2021-08-14 00:00:00,ETHUSDT,3324.12,3328.68,3287.08,3306.94,109273.94099999999,361550304.98783,161927
1628895600000,2021-08-13 23:00:00,ETHUSDT,3289.36,3332.88,3285.37,3324.12,140415.21300000002,465247713.16622,193643
1628892000000,2021-08-13 22:00:00,ETHUSDT,3279.96,3295.0,3276.22,3289.36,74296.674,244068420.17966002,114152
1628888400000,2021-08-13 21:00:00,ETHUSDT,3282.96,3299.81,3273.79,3279.87,114450.77699999999,376002099.36478,172240
1628884800000,2021-08-13 20:00:00,ETHUSDT,3228.05,3299.24,3218.0,3282.95,299151.953,979150159.14914,342531
1628881200000,2021-08-13 19:00:00,ETHUSDT,3232.87,3235.0,3214.4,3228.05,42968.912000000004,138531220.03147,79448
1628877600000,2021-08-13 18:00:00,ETHUSDT,3233.05,3240.15,3220.76,3232.87,61576.371,198873912.82261002,96949
1628874000000,2021-08-13 17:00:00,ETHUSDT,3243.44,3247.05,3222.23,3233.05,76653.23700000001,247907024.24458998,114494
1628870400000,2021-08-13 16:00:00,ETHUSDT,3216.08,3243.98,3200.0,3243.44,125161.01,403288303.82052004,160453
1628866800000,2021-08-13 15:00:00,ETHUSDT,3216.93,3226.0,3180.68,3216.22,223812.577,716623682.444,220764
1628863200000,2021-08-13 14:00:00,ETHUSDT,3235.9,3248.83,3205.66,3216.92,157945.907,509037491.42212003,174263
1628859600000,2021-08-13 13:00:00,ETHUSDT,3238.0,3244.91,3225.01,3235.91,87301.63,282505779.37183,119397
1628856000000,2021-08-13 12:00:00,ETHUSDT,3216.99,3248.22,3216.99,3237.99,103736.291,335500134.40323997,136726
1628852400000,2021-08-13 11:00:00,ETHUSDT,3238.92,3253.0,3214.38,3216.99,131521.09,425595810.30121,151583
1628848800000,2021-08-13 10:00:00,ETHUSDT,3228.76,3267.98,3228.58,3238.92,138241.788,449060618.20267004,182071
1628845200000,2021-08-13 09:00:00,ETHUSDT,3238.08,3252.36,3223.37,3228.75,125172.871,405303609.96627,165103
1628841600000,2021-08-13 08:00:00,ETHUSDT,3225.26,3258.9,3218.21,3238.09,233109.218,755142510.27113,258427
1628838000000,2021-08-13 07:00:00,ETHUSDT,3187.23,3237.57,3186.85,3225.44,254370.551,817144455.65502,290298
1628834400000,2021-08-13 06:00:00,ETHUSDT,3130.85,3189.07,3119.25,3187.38,224098.604,708190876.2539,250005
1628830800000,2021-08-13 05:00:00,ETHUSDT,3120.65,3147.77,3110.65,3130.84,79662.438,249483617.36081,111810
1628827200000,2021-08-13 04:00:00,ETHUSDT,3117.46,3130.31,3093.03,3120.65,104231.554,324381373.01775,122642
1628823600000,2021-08-13 03:00:00,ETHUSDT,3131.95,3138.94,3112.52,3117.37,83463.80900000001,260825565.43512997,100202
1628820000000,2021-08-13 02:00:00,ETHUSDT,3087.99,3144.14,3085.2,3131.96,143402.726,446406373.93113,156423
1628816400000,2021-08-13 01:00:00,ETHUSDT,3062.66,3096.85,3055.26,3087.99,136020.22699999998,419326085.7095,157624
1628812800000,2021-08-13 00:00:00,ETHUSDT,3046.63,3075.0,3034.35,3062.66,130636.37400000001,399402651.55406,165441
1628809200000,2021-08-12 23:00:00,ETHUSDT,3000.26,3048.0,2999.59,3046.74,128030.942,387849231.21211,147761
1628805600000,2021-08-12 22:00:00,ETHUSDT,3043.52,3050.0,2987.0,3000.26,130791.709,393931367.31516004,155660
1628802000000,2021-08-12 21:00:00,ETHUSDT,3066.59,3070.07,3030.08,3043.52,76261.707,232721346.16838998,116504
1628798400000,2021-08-12 20:00:00,ETHUSDT,3049.14,3074.67,3033.03,3066.59,105840.43,323864205.00515,139403
1628794800000,2021-08-12 19:00:00,ETHUSDT,3057.25,3064.64,3042.28,3049.05,66685.577,203583461.87319,116246
1628791200000,2021-08-12 18:00:00,ETHUSDT,3018.22,3066.7,3016.36,3057.32,126928.27699999999,386405173.54876,184642
1628787600000,2021-08-12 17:00:00,ETHUSDT,3002.1,3037.66,2994.53,3018.21,177556.36899999998,536602073.11339,204788
1628784000000,2021-08-12 16:00:00,ETHUSDT,3030.2,3039.95,2981.0,3002.09,363782.987,1093942227.98478,384963
1628780400000,2021-08-12 15:00:00,ETHUSDT,3039.97,3055.0,3027.0,3030.06,167502.786,509619624.35397,222906
1628776800000,2021-08-12 14:00:00,ETHUSDT,3100.5,3100.51,3022.42,3039.97,306302.477,937672146.55065,354108
1628773200000,2021-08-12 13:00:00,ETHUSDT,3102.89,3119.85,3090.08,3100.46,110202.90800000001,342274457.69516003,164955
1628769600000,2021-08-12 12:00:00,ETHUSDT,3095.0,3118.33,3066.0,3102.92,246426.121,762260622.70849,300159
1628766000000,2021-08-12 11:00:00,ETHUSDT,3150.97,3160.0,3084.0,3095.0,211892.984,661385336.15051,253884
1628762400000,2021-08-12 10:00:00,ETHUSDT,3149.66,3167.28,3145.55,3150.97,77666.135,245055403.94763,113475
1628758800000,2021-08-12 09:00:00,ETHUSDT,3132.03,3176.42,3102.0,3149.67,226286.86399999997,710641720.7497599,250757
1628755200000,2021-08-12 08:00:00,ETHUSDT,3143.65,3150.0,3128.0,3132.02,85029.064,266899084.64971,118061
1628751600000,2021-08-12 07:00:00,ETHUSDT,3130.99,3147.55,3120.95,3143.64,105955.168,332301704.44771004,152750
1628748000000,2021-08-12 06:00:00,ETHUSDT,3130.59,3142.55,3095.0,3130.99,187387.738,584311953.72771,209426
1628744400000,2021-08-12 05:00:00,ETHUSDT,3174.99,3181.46,3106.61,3130.59,256123.08399999997,803898438.35629,289732
1628740800000,2021-08-12 04:00:00,ETHUSDT,3214.72,3222.2,3172.0,3175.37,117588.34199999999,375200445.26989,156186
1628737200000,2021-08-12 03:00:00,ETHUSDT,3237.41,3237.42,3211.68,3214.73,61068.37,196894288.33584,96658
1628733600000,2021-08-12 02:00:00,ETHUSDT,3228.76,3241.57,3220.11,3237.41,72802.666,235314875.33452,102924
1628730000000,2021-08-12 01:00:00,ETHUSDT,3186.86,3239.85,3176.0,3228.76,122046.905,392104365.58386,148862
1628726400000,2021-08-12 00:00:00,ETHUSDT,3161.52,3193.78,3146.0,3186.87,121075.356,384134096.04313,152267
1628722800000,2021-08-11 23:00:00,ETHUSDT,3171.97,3184.75,3157.82,3161.52,101791.629,322822453.14981,136112
1628719200000,2021-08-11 22:00:00,ETHUSDT,3236.19,3236.86,3150.01,3171.96,236510.87600000002,752253668.08562,260583
1628715600000,2021-08-11 21:00:00,ETHUSDT,3236.82,3243.85,3200.0,3236.2,173702.09100000001,559621499.9119201,201694
1628712000000,2021-08-11 20:00:00,ETHUSDT,3251.71,3269.0,3235.5,3236.81,85964.67199999999,279842858.62698996,119056
1628708400000,2021-08-11 19:00:00,ETHUSDT,3228.94,3257.43,3224.1,3251.72,53463.012,173256312.06358,89884
1628704800000,2021-08-11 18:00:00,ETHUSDT,3245.64,3248.71,3222.0,3228.94,80104.825,258929698.09632003,112950
1628701200000,2021-08-11 17:00:00,ETHUSDT,3238.01,3254.55,3233.0,3245.96,64515.602,209141406.52766,100212
1628697600000,2021-08-11 16:00:00,ETHUSDT,3245.99,3256.7,3220.0,3238.01,145035.422,469734076.53278,162505
1628694000000,2021-08-11 15:00:00,ETHUSDT,3256.92,3263.73,3233.25,3245.99,131579.612,427874641.2812,159639
1628690400000,2021-08-11 14:00:00,ETHUSDT,3245.13,3279.78,3230.23,3256.91,167348.831,544952316.71427,193288
1628686800000,2021-08-11 13:00:00,ETHUSDT,3223.4,3273.65,3214.06,3245.13,204412.391,663094673.95203,219299
1628683200000,2021-08-11 12:00:00,ETHUSDT,3216.31,3235.14,3207.23,3223.41,99360.40400000001,320038023.55564,128449
1628679600000,2021-08-11 11:00:00,ETHUSDT,3225.01,3243.98,3212.0,3216.32,114101.788,368328104.90946,143644
1628676000000,2021-08-11 10:00:00,ETHUSDT,3227.42,3254.13,3211.08,3225.01,136835.991,441927019.76459,169352
1628672400000,2021-08-11 09:00:00,ETHUSDT,3218.13,3237.95,3209.0,3227.43,81087.677,261476325.36574,123439
1628668800000,2021-08-11 08:00:00,ETHUSDT,3234.68,3246.49,3206.08,3218.13,140641.929,453164992.8472,171302
1628665200000,2021-08-11 07:00:00,ETHUSDT,3199.32,3259.09,3199.0,3234.62,289428.503,936155802.47739,306817
1628661600000,2021-08-11 06:00:00,ETHUSDT,3180.53,3223.08,3158.59,3199.31,341571.664,1090071578.40371,324225
